ds_tp_venda_ecom,dt_venda,cd_prod_cor,sg_tamanho,Soma de qt_venda
omnichannel,2024-08-22 00:00:00,CS.01.3686|010,G,1
omnichannel,2024-08-22 00:00:00,CS.01.3686|046,G,1
omnichannel,2024-08-22 00:00:00,CS.01.3686|061,M,1
omnichannel,2024-08-22 00:00:00,CS.01.3691|007,P,1
omnichannel,2024-08-22 00:00:00,CS.01.3691|010,G,1
omnichannel,2024-08-22 00:00:00,CS.01.3691|010,GG,1
omnichannel,2024-08-22 00:00:00,CS.01.3691|010,M,1
omnichannel,2024-08-22 00:00:00,CS.02.0209|010,XGG,1
omnichannel,2024-08-22 00:00:00,CS.12.0019|030,M,1
omnichannel,2024-08-22 00:00:00,CS.12.0227|001,G,2
omnichannel,2024-08-22 00:00:00,CS.12.0227|007,M,2
omnichannel,2024-08-22 00:00:00,CS.12.0227|010,M,1
omnichannel,2024-08-22 00:00:00,CS.12.0227|042,P,1
omnichannel,2024-08-22 00:00:00,CS.12.0248|001,G,1
omnichannel,2024-08-22 00:00:00,CS.12.0309|010,GG,1
omnichannel,2024-08-22 00:00:00,CS.12.0360|129,M,1
omnichannel,2024-08-22 00:00:00,CS.12.0390|552,M,1
omnichannel,2024-08-22 00:00:00,CS.12.0423|572,M,1
omnichannel,2024-08-22 00:00:00,CS.12.0451|010,G,1
omnichannel,2024-08-22 00:00:00,CS.12.0537|500,G,1
omnichannel,2024-08-22 00:00:00,CS.12.0537|606,G,1
omnichannel,2024-08-22 00:00:00,CS.12.0537|616,M,1
omnichannel,2024-08-22 00:00:00,CS.12.0539|001,G,2
omnichannel,2024-08-22 00:00:00,CS.12.0539|001,M,1
omnichannel,2024-08-22 00:00:00,CS.12.0539|001,XGG,1
omnichannel,2024-08-22 00:00:00,CS.12.0539|007,G,1
omnichannel,2024-08-22 00:00:00,CS.12.0539|007,M,2
omnichannel,2024-08-22 00:00:00,CS.12.0539|010,G,1
omnichannel,2024-08-22 00:00:00,CS.12.0539|010,XGG,1
omnichannel,2024-08-22 00:00:00,CS.12.0539|097,G,1
omnichannel,2024-08-22 00:00:00,CS.12.0539|097,XGG,1
omnichannel,2024-08-22 00:00:00,CS.13.0015|620,GG,1
omnichannel,2024-08-22 00:00:00,CS.13.0015|622,G,1
omnichannel,2024-08-22 00:00:00,CS.13.0017|541,G,1
omnichannel,2024-08-22 00:00:00,CS.15.0051|007,G,1
omnichannel,2024-08-22 00:00:00,CS.15.0078|010,G,1
omnichannel,2024-08-22 00:00:00,GV.06.0330|148/001,UN,1
omnichannel,2024-08-22 00:00:00,GV.06.0334|010,UN,1
omnichannel,2024-08-22 00:00:00,JQ.06.0048|007,P,1
omnichannel,2024-08-22 00:00:00,JQ.06.0073|007,M,1
omnichannel,2024-08-22 00:00:00,JQ.06.0090|007,GG,1
omnichannel,2024-08-22 00:00:00,JQ.06.0115|007,GG,1
omnichannel,2024-08-22 00:00:00,JQ.06.0117|010,P,1
omnichannel,2024-08-22 00:00:00,JQ.10.0018|129,P,1
omnichannel,2024-08-22 00:00:00,JQ.10.0022|004,M,1
omnichannel,2024-08-22 00:00:00,MC.05.0174|039,G,1
omnichannel,2024-08-22 00:00:00,MC.05.0174|039,M,1
omnichannel,2024-08-22 00:00:00,MC.05.0174|207,P,1
omnichannel,2024-08-22 00:00:00,MC.05.0191|148,P,1
omnichannel,2024-08-22 00:00:00,MC.05.0201|001,P,1
omnichannel,2024-08-22 00:00:00,MC.05.0201|530,M,1
omnichannel,2024-08-22 00:00:00,MC.05.0238|129,P,1
omnichannel,2024-08-22 00:00:00,MC.06.0163|007,M,2
omnichannel,2024-08-22 00:00:00,MC.06.0211|007,M,1
omnichannel,2024-08-22 00:00:00,MC.06.0215|003,M,1
omnichannel,2024-08-22 00:00:00,MC.06.0452|025,GG,1
omnichannel,2024-08-22 00:00:00,MC.06.0452|205,G,1
omnichannel,2024-08-22 00:00:00,MC.06.0511|010,GG,1
omnichannel,2024-08-22 00:00:00,MC.06.0512|003,P,1
omnichannel,2024-08-22 00:00:00,ME.01.0107|007,39 A 44,1
omnichannel,2024-08-22 00:00:00,ML.01.0025|001,M,1
omnichannel,2024-08-22 00:00:00,ML.01.0025|001,P,1
omnichannel,2024-08-22 00:00:00,ML.01.0025|007,M,2
omnichannel,2024-08-22 00:00:00,ML.01.0068|010,P,2
omnichannel,2024-08-22 00:00:00,ML.01.0068|158,P,1
omnichannel,2024-08-22 00:00:00,ML.01.0121|007,M,1
omnichannel,2024-08-22 00:00:00,ML.02.0331|001,G,1
omnichannel,2024-08-22 00:00:00,ML.02.0331|001,M,1
omnichannel,2024-08-22 00:00:00,ML.02.0331|006,M,1
omnichannel,2024-08-22 00:00:00,ML.02.0485|001/007,P,1
omnichannel,2024-08-22 00:00:00,ML.02.0625|006,M,1
omnichannel,2024-08-22 00:00:00,ML.02.0699|001/139,P,1
omnichannel,2024-08-22 00:00:00,ML.02.0718|158,M,1
omnichannel,2024-08-22 00:00:00,ML.02.0724|001,P,1
omnichannel,2024-08-22 00:00:00,ML.02.0837|148,GG,1
omnichannel,2024-08-22 00:00:00,ML.02.0838|001,G,1
omnichannel,2024-08-22 00:00:00,ML.02.0838|001,M,3
omnichannel,2024-08-22 00:00:00,ML.02.0838|001,P,1
omnichannel,2024-08-22 00:00:00,ML.02.0838|007,M,1
omnichannel,2024-08-22 00:00:00,ML.02.0838|010,G,3
omnichannel,2024-08-22 00:00:00,ML.02.0838|010,GG,2
omnichannel,2024-08-22 00:00:00,ML.02.0838|010,XGG,1
omnichannel,2024-08-22 00:00:00,ML.02.0847|001,P,1
omnichannel,2024-08-22 00:00:00,ML.02.0847|001,XGG,1
omnichannel,2024-08-22 00:00:00,ML.02.0901|001,XXG,1
omnichannel,2024-08-22 00:00:00,ML.02.0903|158,GG,1
omnichannel,2024-08-22 00:00:00,ML.02.0938|001,G,1
omnichannel,2024-08-22 00:00:00,ML.02.0938|001,GG,1
omnichannel,2024-08-22 00:00:00,ML.02.0938|006,P,2
omnichannel,2024-08-22 00:00:00,ML.02.0938|007,G,1
omnichannel,2024-08-22 00:00:00,ML.02.0938|010,XGG,1
omnichannel,2024-08-22 00:00:00,ML.02.0938|148,G,1
omnichannel,2024-08-22 00:00:00,ML.02.0938|148,GG,1
omnichannel,2024-08-22 00:00:00,ML.05.0119|148,G,1
omnichannel,2024-08-22 00:00:00,ML.05.0133|039,P,1
omnichannel,2024-08-22 00:00:00,ML.05.0257|010,P,2
omnichannel,2024-08-22 00:00:00,ML.05.0257|017,M,2
omnichannel,2024-08-22 00:00:00,ML.05.0257|017,P,1
omnichannel,2024-08-22 00:00:00,ML.05.0257|021,G,2
omnichannel,2024-08-22 00:00:00,ML.05.0257|039,GG,1
omnichannel,2024-08-22 00:00:00,ML.05.0264|007,P,1
omnichannel,2024-08-22 00:00:00,ML.05.0287|005,M,1
omnichannel,2024-08-22 00:00:00,ML.06.0023|505,P,1
omnichannel,2024-08-22 00:00:00,ML.06.0026|148,M,1
omnichannel,2024-08-22 00:00:00,ML.18.0341|001,41,1
omnichannel,2024-08-22 00:00:00,ML.18.0341|003,40,1
omnichannel,2024-08-22 00:00:00,ML.18.0341|148,40,1
omnichannel,2024-08-22 00:00:00,ML.18.0341|148,41,1
omnichannel,2024-08-22 00:00:00,ML.18.0359|005,43,1
omnichannel,2024-08-22 00:00:00,ML.20.0044|021,P,1
omnichannel,2024-08-22 00:00:00,ML.31.0062|007,G,1
omnichannel,2024-08-22 00:00:00,ML.31.0062|007,M,1
omnichannel,2024-08-22 00:00:00,ML.31.0062|010,M,1
omnichannel,2024-08-22 00:00:00,PL.31.0027|005,48     M,1
omnichannel,2024-08-22 00:00:00,PO.01.2077|010,XXG,1
omnichannel,2024-08-22 00:00:00,PO.01.2255|007,G,3
omnichannel,2024-08-22 00:00:00,PO.01.2255|007,GG,2
omnichannel,2024-08-22 00:00:00,PO.01.2255|007,M,2
omnichannel,2024-08-22 00:00:00,PO.01.2255|007,P,1
omnichannel,2024-08-22 00:00:00,PO.01.2255|010,G,4
omnichannel,2024-08-22 00:00:00,PO.01.2255|010,M,1
omnichannel,2024-08-22 00:00:00,PO.01.2255|010,XGG,1
omnichannel,2024-08-22 00:00:00,PO.01.2255|031,G,6
omnichannel,2024-08-22 00:00:00,PO.01.2255|031,GG,1
omnichannel,2024-08-22 00:00:00,PO.01.2255|031,M,5
omnichannel,2024-08-22 00:00:00,PO.01.2255|031,P,1
omnichannel,2024-08-22 00:00:00,PO.01.2255|129,G,2
omnichannel,2024-08-22 00:00:00,PO.01.2255|129,GG,2
omnichannel,2024-08-22 00:00:00,PO.01.2255|129,M,1
omnichannel,2024-08-22 00:00:00,PO.01.2255|129,P,1
omnichannel,2024-08-22 00:00:00,PO.01.2255|145,GG,2
omnichannel,2024-08-22 00:00:00,PO.01.2255|145,P,1
omnichannel,2024-08-22 00:00:00,PO.01.2280|061,G,1
omnichannel,2024-08-22 00:00:00,PO.01.2280|061,M,1
omnichannel,2024-08-22 00:00:00,PO.01.2280|061,XGG,1
omnichannel,2024-08-22 00:00:00,PO.01.2280|205,G,2
omnichannel,2024-08-22 00:00:00,PO.01.2280|205,P,1
omnichannel,2024-08-22 00:00:00,PO.01.2286|035,M,2
omnichannel,2024-08-22 00:00:00,PO.01.2287|007,M,1
omnichannel,2024-08-22 00:00:00,PO.01.2287|007,P,1
omnichannel,2024-08-22 00:00:00,PO.01.2288|010,G,1
omnichannel,2024-08-22 00:00:00,PO.03.0153|001,G,1
omnichannel,2024-08-22 00:00:00,PO.09.0022|035,GG,1
omnichannel,2024-08-22 00:00:00,PO.09.0022|148,GG,2
omnichannel,2024-08-22 00:00:00,PO.10.0027|001,M,1
omnichannel,2024-08-22 00:00:00,PO.10.0027|001,XXG,1
omnichannel,2024-08-22 00:00:00,PO.10.0027|007,G,2
omnichannel,2024-08-22 00:00:00,PO.10.0027|007,XGG,1
omnichannel,2024-08-22 00:00:00,PO.10.0027|007,XXG,1
omnichannel,2024-08-22 00:00:00,PO.10.0103|484,M,1
omnichannel,2024-08-22 00:00:00,PO.10.0163|003,G,1
omnichannel,2024-08-22 00:00:00,PO.10.0163|003,GG,1
omnichannel,2024-08-22 00:00:00,PO.10.0163|025,G,1
omnichannel,2024-08-22 00:00:00,PO.10.0163|040,G,1
omnichannel,2024-08-22 00:00:00,PO.10.0163|040,M,2
omnichannel,2024-08-22 00:00:00,PO.10.0163|110,G,1
omnichannel,2024-08-22 00:00:00,PO.10.0163|113,G,1
omnichannel,2024-08-22 00:00:00,PO.10.0168|024,GG,1
omnichannel,2024-08-22 00:00:00,PO.10.0168|035,GG,1
omnichannel,2024-08-22 00:00:00,PO.10.0168|035,M,1
omnichannel,2024-08-22 00:00:00,PO.10.0168|109,G,1
omnichannel,2024-08-22 00:00:00,PO.10.0168|109,P,1
omnichannel,2024-08-22 00:00:00,PO.10.0168|126,G,2
omnichannel,2024-08-22 00:00:00,PO.10.0168|126,GG,1
omnichannel,2024-08-22 00:00:00,PO.10.0168|126,M,1
omnichannel,2024-08-22 00:00:00,PO.10.0168|207,G,2
omnichannel,2024-08-22 00:00:00,PO.10.0168|207,GG,1
omnichannel,2024-08-22 00:00:00,PO.10.0168|360,GG,1
omnichannel,2024-08-22 00:00:00,PO.10.0168|360,M,2
omnichannel,2024-08-22 00:00:00,PO.10.0223|007,G,1
omnichannel,2024-08-22 00:00:00,PO.10.0241|007,G,1
omnichannel,2024-08-22 00:00:00,PO.10.0249|623,M,1
omnichannel,2024-08-22 00:00:00,PO.10.0250|007,M,1
omnichannel,2024-08-22 00:00:00,PO.10.0278|001,M,1
omnichannel,2024-08-22 00:00:00,PO.10.0278|097,GG,1
omnichannel,2024-08-22 00:00:00,PO.10.0283|001/005,M,1
omnichannel,2024-08-22 00:00:00,PO.10.0283|592/021,M,1
omnichannel,2024-08-22 00:00:00,PO.10.0286|010,M,1
omnichannel,2024-08-22 00:00:00,PO.10.0288|010,P,1
omnichannel,2024-08-22 00:00:00,PO.11.0014|558,G,1
omnichannel,2024-08-22 00:00:00,PO.11.0015|001,G,1
omnichannel,2024-08-22 00:00:00,PO.11.0015|530,P,1
omnichannel,2024-08-22 00:00:00,PO.12.0014|184,M,1
omnichannel,2024-08-22 00:00:00,TR.03.0040|021,M,1
omnichannel,2024-08-22 00:00:00,TR.04.0188|031,P,1
omnichannel,2024-08-22 00:00:00,TR.04.0224|031,M,1
omnichannel,2024-08-22 00:00:00,UW.01.0042|031,GG,1
omnichannel,2024-08-22 00:00:00,UW.01.0042|031,M,1
omnichannel,2024-08-22 00:00:00,UW.01.0047|001,GG,1
omnichannel,2024-08-22 00:00:00,UW.01.0047|007,GG,1
omnichannel,2024-08-22 00:00:00,UW.01.0047|007,M,1
omnichannel,2024-08-23 00:00:00,AC.07.0121|007,UN,4
omnichannel,2024-08-23 00:00:00,AC.07.0121|027,UN,1
omnichannel,2024-08-23 00:00:00,AC.07.0122|007,UN,4
omnichannel,2024-08-23 00:00:00,AC.07.0122|027,UN,1
omnichannel,2024-08-23 00:00:00,BE.13.0103|061,44,1
omnichannel,2024-08-23 00:00:00,CD.02.0116|007,41/42,1
omnichannel,2024-08-23 00:00:00,CD.08.0097|007,42,1
omnichannel,2024-08-23 00:00:00,CF.12.0024|097,44,1
omnichannel,2024-08-23 00:00:00,CF.12.0026|148,38,1
omnichannel,2024-08-23 00:00:00,CF.12.0032|004,38,1
omnichannel,2024-08-23 00:00:00,CI.01.0116|027/007,90,1
omnichannel,2024-08-23 00:00:00,CI.03.0217|007,115,1
omnichannel,2024-08-23 00:00:00,CJ.07.0215|004,42,1
omnichannel,2024-08-23 00:00:00,CJ.07.0226|148,46,2
omnichannel,2024-08-23 00:00:00,CJ.07.0230|004,40,1
omnichannel,2024-08-23 00:00:00,CJ.07.0250|004,46,1
omnichannel,2024-08-23 00:00:00,CJ.07.0252|007,46,1
omnichannel,2024-08-23 00:00:00,CJ.11.0147|148,42,1
omnichannel,2024-08-23 00:00:00,CJ.11.0147|148,44,1
omnichannel,2024-08-23 00:00:00,CJ.11.0147|148,46,1
omnichannel,2024-08-23 00:00:00,CJ.11.0231|007,44,3
omnichannel,2024-08-23 00:00:00,CJ.13.0102|126,44,1
omnichannel,2024-08-23 00:00:00,CJ.13.4786|148,40,1
omnichannel,2024-08-23 00:00:00,CJ.13.4787|148,46,1
omnichannel,2024-08-23 00:00:00,CJ.13.4822|148,40,1
omnichannel,2024-08-23 00:00:00,CJ.13.4822|148,46,1
omnichannel,2024-08-23 00:00:00,CL.09.0729|007,40,1
omnichannel,2024-08-23 00:00:00,CL.09.0729|007,44,1
omnichannel,2024-08-23 00:00:00,CL.09.0729|010,40,1
omnichannel,2024-08-23 00:00:00,CL.09.0729|010,44,1
omnichannel,2024-08-23 00:00:00,CL.09.0729|021,44,1
omnichannel,2024-08-23 00:00:00,CL.09.0729|021,50,1
omnichannel,2024-08-23 00:00:00,CL.32.0038|010,M,1
omnichannel,2024-08-23 00:00:00,CL.32.0040|007,M,1
omnichannel,2024-08-23 00:00:00,CL.32.0044|007,48,1
omnichannel,2024-08-23 00:00:00,CL.35.0048|010,38,1
omnichannel,2024-08-23 00:00:00,CL.35.0048|021,38,1
omnichannel,2024-08-23 00:00:00,CL.35.0069|018,42,1
omnichannel,2024-08-23 00:00:00,CL.35.0081|007,46,1
omnichannel,2024-08-23 00:00:00,CL.35.0081|010,52,1
omnichannel,2024-08-23 00:00:00,CL.35.0081|018,46,1
omnichannel,2024-08-23 00:00:00,CL.35.0082|061,46,1
omnichannel,2024-08-23 00:00:00,CL.37.0039|332,46,1
omnichannel,2024-08-23 00:00:00,CL.37.0057|005,38,1
omnichannel,2024-08-23 00:00:00,CL.37.0057|021,40,1
omnichannel,2024-08-23 00:00:00,CO.07.0226|007,48     M,1
omnichannel,2024-08-23 00:00:00,CO.07.0226|010,54     M,1
omnichannel,2024-08-23 00:00:00,CO.07.0226|046,46     M,1
omnichannel,2024-08-23 00:00:00,CO.07.0226|046,48     M,1
omnichannel,2024-08-23 00:00:00,CO.07.0230|148,56,2
omnichannel,2024-08-23 00:00:00,CO.07.0235|003,56,1
omnichannel,2024-08-23 00:00:00,CO.07.0250|139,54,1
omnichannel,2024-08-23 00:00:00,CO.07.0251|148,56,1
omnichannel,2024-08-23 00:00:00,CO.07.0251|180,50,1
omnichannel,2024-08-23 00:00:00,CO.08.0030|148,50,1
omnichannel,2024-08-23 00:00:00,CS.01.2109|010,M,1
omnichannel,2024-08-23 00:00:00,CS.01.3668|010,G,1
omnichannel,2024-08-23 00:00:00,CS.01.3686|007,G,1
omnichannel,2024-08-23 00:00:00,CS.01.3686|046,M,1
omnichannel,2024-08-23 00:00:00,CS.01.3686|061,G,1
omnichannel,2024-08-23 00:00:00,CS.01.3687|001,M,1
omnichannel,2024-08-23 00:00:00,CS.01.3687|007,M,1
omnichannel,2024-08-23 00:00:00,CS.01.3687|007,P,1
omnichannel,2024-08-23 00:00:00,CS.01.3687|010,GG,1
omnichannel,2024-08-23 00:00:00,CS.01.3687|010,M,1
omnichannel,2024-08-23 00:00:00,CS.01.3687|061,M,1
omnichannel,2024-08-23 00:00:00,CS.02.0226|007,G,1
omnichannel,2024-08-23 00:00:00,CS.11.0092|007,G,1
omnichannel,2024-08-23 00:00:00,CS.11.0093|007,G,2
omnichannel,2024-08-23 00:00:00,CS.12.0019|560,G,1
omnichannel,2024-08-23 00:00:00,CS.12.0089|001,M,1
omnichannel,2024-08-23 00:00:00,CS.12.0089|001,P,1
omnichannel,2024-08-23 00:00:00,CS.12.0089|007,M,1
omnichannel,2024-08-23 00:00:00,CS.12.0198|558,G,1
omnichannel,2024-08-23 00:00:00,CS.12.0227|001,G,1
omnichannel,2024-08-23 00:00:00,CS.12.0227|007,G,1
omnichannel,2024-08-23 00:00:00,CS.12.0227|010,G,1
omnichannel,2024-08-23 00:00:00,CS.12.0227|042,G,1
omnichannel,2024-08-23 00:00:00,CS.12.0227|042,M,1
omnichannel,2024-08-23 00:00:00,CS.12.0227|042,P,1
omnichannel,2024-08-23 00:00:00,CS.12.0248|001,GG,1
omnichannel,2024-08-23 00:00:00,CS.12.0309|007,M,1
omnichannel,2024-08-23 00:00:00,CS.12.0309|007,P,1
omnichannel,2024-08-23 00:00:00,CS.12.0309|010,P,2
omnichannel,2024-08-23 00:00:00,CS.12.0309|557,P,2
omnichannel,2024-08-23 00:00:00,CS.12.0407|546,G,2
omnichannel,2024-08-23 00:00:00,CS.12.0422|007,G,1
omnichannel,2024-08-23 00:00:00,CS.12.0451|129,M,1
omnichannel,2024-08-23 00:00:00,CS.12.0471|129,M,1
omnichannel,2024-08-23 00:00:00,CS.12.0537|500,G,1
omnichannel,2024-08-23 00:00:00,CS.12.0539|001,G,1
omnichannel,2024-08-23 00:00:00,CS.12.0539|001,M,1
omnichannel,2024-08-23 00:00:00,CS.12.0539|007,G,1
omnichannel,2024-08-23 00:00:00,CS.12.0539|007,M,1
omnichannel,2024-08-23 00:00:00,CS.12.0539|007,P,1
omnichannel,2024-08-23 00:00:00,CS.12.0539|010,G,2
omnichannel,2024-08-23 00:00:00,CS.12.0539|097,G,2
omnichannel,2024-08-23 00:00:00,CS.15.0069|007,M,1
omnichannel,2024-08-23 00:00:00,GV.04.0005|001,UN,1
omnichannel,2024-08-23 00:00:00,GV.06.0334|010,UN,1
omnichannel,2024-08-23 00:00:00,GV.06.0350|010,UN,1
omnichannel,2024-08-23 00:00:00,GV.10.0020|129,UN,1
omnichannel,2024-08-23 00:00:00,JQ.06.0048|007,P,1
omnichannel,2024-08-23 00:00:00,MC.04.0034|001,M,1
omnichannel,2024-08-23 00:00:00,MC.05.0174|039,GG,1
omnichannel,2024-08-23 00:00:00,MC.05.0190|006,M,1
omnichannel,2024-08-23 00:00:00,MC.05.0191|148,P,1
omnichannel,2024-08-23 00:00:00,MC.05.0266|061,M,1
omnichannel,2024-08-23 00:00:00,MC.06.0163|007,M,1
omnichannel,2024-08-23 00:00:00,MC.06.0163|010,M,1
omnichannel,2024-08-23 00:00:00,MC.06.0215|046,M,1
omnichannel,2024-08-23 00:00:00,MC.06.0496|062,M,1
omnichannel,2024-08-23 00:00:00,MC.06.0535|001/030,M,1
omnichannel,2024-08-23 00:00:00,MC.06.0535|001/148,M,1
omnichannel,2024-08-23 00:00:00,ME.01.0107|007,39 A 44,1
omnichannel,2024-08-23 00:00:00,ME.02.0003|007,UN,1
omnichannel,2024-08-23 00:00:00,ME.04.0009|001,UN,1
omnichannel,2024-08-23 00:00:00,ML.01.0025|001,GG,1
omnichannel,2024-08-23 00:00:00,ML.01.0025|007,G,1
omnichannel,2024-08-23 00:00:00,ML.01.0025|010,G,2
omnichannel,2024-08-23 00:00:00,ML.01.0025|010,GG,1
omnichannel,2024-08-23 00:00:00,ML.01.0025|010,M,1
omnichannel,2024-08-23 00:00:00,ML.01.0068|158,M,1
omnichannel,2024-08-23 00:00:00,ML.01.0068|207,P,1
omnichannel,2024-08-23 00:00:00,ML.02.0027|001,GG,1
omnichannel,2024-08-23 00:00:00,ML.02.0331|001,M,1
omnichannel,2024-08-23 00:00:00,ML.02.0331|148,G,1
omnichannel,2024-08-23 00:00:00,ML.02.0612|003,M,1
omnichannel,2024-08-23 00:00:00,ML.02.0630|001/010,P,1
omnichannel,2024-08-23 00:00:00,ML.02.0654|007,M,1
omnichannel,2024-08-23 00:00:00,ML.02.0685|062,M,1
omnichannel,2024-08-23 00:00:00,ML.02.0687|021,M,1
omnichannel,2024-08-23 00:00:00,ML.02.0799|007,G,1
omnichannel,2024-08-23 00:00:00,ML.02.0838|001,G,1
omnichannel,2024-08-23 00:00:00,ML.02.0838|001,M,3
omnichannel,2024-08-23 00:00:00,ML.02.0838|001,P,1
omnichannel,2024-08-23 00:00:00,ML.02.0838|007,G,1
omnichannel,2024-08-23 00:00:00,ML.02.0838|007,M,3
omnichannel,2024-08-23 00:00:00,ML.02.0838|007,P,1
omnichannel,2024-08-23 00:00:00,ML.02.0838|010,G,1
omnichannel,2024-08-23 00:00:00,ML.02.0838|010,GG,1
omnichannel,2024-08-23 00:00:00,ML.02.0838|010,P,1
omnichannel,2024-08-23 00:00:00,ML.02.0845|001,M,1
omnichannel,2024-08-23 00:00:00,ML.02.0902|001,M,1
omnichannel,2024-08-23 00:00:00,ML.02.0907|010,G,1
omnichannel,2024-08-23 00:00:00,ML.02.0907|021,G,1
omnichannel,2024-08-23 00:00:00,ML.02.0907|046,M,1
omnichannel,2024-08-23 00:00:00,ML.02.0938|001,G,3
omnichannel,2024-08-23 00:00:00,ML.02.0938|001,M,1
omnichannel,2024-08-23 00:00:00,ML.02.0938|001,P,2
omnichannel,2024-08-23 00:00:00,ML.02.0938|006,GG,1
omnichannel,2024-08-23 00:00:00,ML.02.0938|006,M,2
omnichannel,2024-08-23 00:00:00,ML.02.0938|007,M,1
omnichannel,2024-08-23 00:00:00,ML.02.0938|007,P,1
omnichannel,2024-08-23 00:00:00,ML.02.0938|010,M,2
omnichannel,2024-08-23 00:00:00,ML.02.0938|148,G,1
omnichannel,2024-08-23 00:00:00,ML.02.0938|148,P,2
omnichannel,2024-08-23 00:00:00,ML.05.0119|001,P,1
omnichannel,2024-08-23 00:00:00,ML.05.0133|039,P,1
omnichannel,2024-08-23 00:00:00,ML.05.0180|105,M,1
omnichannel,2024-08-23 00:00:00,ML.05.0180|148,P,1
omnichannel,2024-08-23 00:00:00,ML.05.0257|010,M,2
omnichannel,2024-08-23 00:00:00,ML.05.0257|017,P,1
omnichannel,2024-08-23 00:00:00,ML.05.0257|021,GG,1
omnichannel,2024-08-23 00:00:00,ML.05.0257|021,M,2
omnichannel,2024-08-23 00:00:00,ML.05.0257|039,G,1
omnichannel,2024-08-23 00:00:00,ML.05.0257|039,M,1
omnichannel,2024-08-23 00:00:00,ML.05.0287|009,M,1
omnichannel,2024-08-23 00:00:00,ML.06.0014|184,P,1
omnichannel,2024-08-23 00:00:00,ML.06.0018|010,P,1
omnichannel,2024-08-23 00:00:00,ML.06.0023|010,P,1
omnichannel,2024-08-23 00:00:00,ML.06.0023|505,GG,1
omnichannel,2024-08-23 00:00:00,ML.06.0023|505,M,1
omnichannel,2024-08-23 00:00:00,ML.06.0023|505,P,2
omnichannel,2024-08-23 00:00:00,ML.06.0026|502,M,1
omnichannel,2024-08-23 00:00:00,ML.06.0041|005,G,1
omnichannel,2024-08-23 00:00:00,ML.18.0341|003,40,1
omnichannel,2024-08-23 00:00:00,ML.18.0364|001,39,1
omnichannel,2024-08-23 00:00:00,ML.31.0062|001,G,1
omnichannel,2024-08-23 00:00:00,ML.31.0062|001,GG,1
omnichannel,2024-08-23 00:00:00,ML.31.0062|001,M,2
omnichannel,2024-08-23 00:00:00,PL.31.0023|097,54,1
omnichannel,2024-08-23 00:00:00,PL.31.0031|010,46,1
omnichannel,2024-08-23 00:00:00,PO.01.2077|010,G,1
omnichannel,2024-08-23 00:00:00,PO.01.2255|007,G,6
omnichannel,2024-08-23 00:00:00,PO.01.2255|007,GG,1
omnichannel,2024-08-23 00:00:00,PO.01.2255|007,M,3
omnichannel,2024-08-23 00:00:00,PO.01.2255|007,P,4
omnichannel,2024-08-23 00:00:00,PO.01.2255|007,XGG,1
omnichannel,2024-08-23 00:00:00,PO.01.2255|010,GG,1
omnichannel,2024-08-23 00:00:00,PO.01.2255|010,M,3
omnichannel,2024-08-23 00:00:00,PO.01.2255|010,P,2
omnichannel,2024-08-23 00:00:00,PO.01.2255|010,XGG,1
omnichannel,2024-08-23 00:00:00,PO.01.2255|031,G,4
omnichannel,2024-08-23 00:00:00,PO.01.2255|031,GG,4
omnichannel,2024-08-23 00:00:00,PO.01.2255|031,M,4
omnichannel,2024-08-23 00:00:00,PO.01.2255|031,P,1
omnichannel,2024-08-23 00:00:00,PO.01.2255|129,G,1
omnichannel,2024-08-23 00:00:00,PO.01.2255|129,GG,2
omnichannel,2024-08-23 00:00:00,PO.01.2255|129,M,2
omnichannel,2024-08-23 00:00:00,PO.01.2255|129,P,1
omnichannel,2024-08-23 00:00:00,PO.01.2255|129,XGG,1
omnichannel,2024-08-23 00:00:00,PO.01.2255|145,G,4
omnichannel,2024-08-23 00:00:00,PO.01.2255|145,GG,3
omnichannel,2024-08-23 00:00:00,PO.01.2255|145,M,2
omnichannel,2024-08-23 00:00:00,PO.01.2255|145,P,2
omnichannel,2024-08-23 00:00:00,PO.01.2280|010,G,1
omnichannel,2024-08-23 00:00:00,PO.01.2280|061,G,1
omnichannel,2024-08-23 00:00:00,PO.01.2280|061,GG,2
omnichannel,2024-08-23 00:00:00,PO.01.2280|061,P,1
omnichannel,2024-08-23 00:00:00,PO.01.2280|061,XXG,1
omnichannel,2024-08-23 00:00:00,PO.01.2280|205,G,1
omnichannel,2024-08-23 00:00:00,PO.01.2280|205,M,1
omnichannel,2024-08-23 00:00:00,PO.01.2288|031,GG,1
omnichannel,2024-08-23 00:00:00,PO.01.2288|126,M,1
omnichannel,2024-08-23 00:00:00,PO.01.2289|004,G,2
omnichannel,2024-08-23 00:00:00,PO.03.0153|007,GG,1
omnichannel,2024-08-23 00:00:00,PO.09.0022|148,XXG,1
omnichannel,2024-08-23 00:00:00,PO.10.0027|001,GG,1
omnichannel,2024-08-23 00:00:00,PO.10.0027|001,XGG,1
omnichannel,2024-08-23 00:00:00,PO.10.0027|007,M,1
omnichannel,2024-08-23 00:00:00,PO.10.0027|007,P,1
omnichannel,2024-08-23 00:00:00,PO.10.0027|007,XGG,1
omnichannel,2024-08-23 00:00:00,PO.10.0027|010,P,1
omnichannel,2024-08-23 00:00:00,PO.10.0027|097,M,1
omnichannel,2024-08-23 00:00:00,PO.10.0163|003,G,1
