dt_estoque,cd_prod_cor,sg_tamanho,Soma de qt_estoque
2024-09-25 00:00:00,CJ.11.0233|148,40,15
2024-09-25 00:00:00,CJ.11.0233|148,42,14
2024-09-25 00:00:00,CJ.11.0233|148,46,3
2024-09-25 00:00:00,CJ.11.0233|148,48,3
2024-09-25 00:00:00,CJ.11.0234|004,40,2
2024-09-25 00:00:00,CJ.11.0234|004,42,6
2024-09-25 00:00:00,CJ.11.0234|004,44,4
2024-09-25 00:00:00,CJ.11.0234|004,48,2
2024-09-25 00:00:00,CJ.11.0235|126,38,2
2024-09-25 00:00:00,CJ.11.0235|126,40,9
2024-09-25 00:00:00,CJ.11.0235|126,42,11
2024-09-25 00:00:00,CJ.11.0235|126,44,12
2024-09-25 00:00:00,CJ.11.0235|126,46,6
2024-09-25 00:00:00,CJ.11.0235|126,48,2
2024-09-25 00:00:00,CJ.11.6138|148,38,3
2024-09-25 00:00:00,CJ.11.6138|148,40,7
2024-09-25 00:00:00,CJ.11.6138|148,42,8
2024-09-25 00:00:00,CJ.11.6138|148,44,13
2024-09-25 00:00:00,CJ.11.6138|148,46,12
2024-09-25 00:00:00,CJ.11.6138|148,48,7
2024-09-25 00:00:00,CJ.11.6139|148,40,4
2024-09-25 00:00:00,CJ.11.6139|148,42,1
2024-09-25 00:00:00,CJ.11.6139|148,44,4
2024-09-25 00:00:00,CJ.11.6139|148,46,3
2024-09-25 00:00:00,CJ.11.6142|148,40,4
2024-09-25 00:00:00,CJ.11.6142|148,46,4
2024-09-25 00:00:00,CJ.11.6145|126,38,2
2024-09-25 00:00:00,CJ.11.6145|126,40,4
2024-09-25 00:00:00,CJ.11.6145|126,42,2
2024-09-25 00:00:00,CJ.11.6145|126,44,4
2024-09-25 00:00:00,CJ.11.6145|126,46,3
2024-09-25 00:00:00,CJ.11.6146|004,42,2
2024-09-25 00:00:00,CJ.11.6157|004,40,5
2024-09-25 00:00:00,CJ.11.6157|004,42,7
2024-09-25 00:00:00,CJ.11.6157|004,44,8
2024-09-25 00:00:00,CJ.11.6157|004,46,2
2024-09-25 00:00:00,CJ.11.6157|004,48,2
2024-09-25 00:00:00,CJ.11.6159|004,42,1
2024-09-25 00:00:00,CJ.11.6159|004,44,-1
2024-09-25 00:00:00,CJ.11.6166|004,38,3
2024-09-25 00:00:00,CJ.11.6166|004,42,3
2024-09-25 00:00:00,CJ.11.6166|004,44,8
2024-09-25 00:00:00,CJ.11.6166|004,46,3
2024-09-25 00:00:00,CJ.11.6166|004,48,2
2024-09-25 00:00:00,CJ.11.6168|126,38,1
2024-09-25 00:00:00,CJ.11.6168|126,40,4
2024-09-25 00:00:00,CJ.11.6168|126,42,5
2024-09-25 00:00:00,CJ.11.6168|126,44,7
2024-09-25 00:00:00,CJ.11.6168|126,46,3
2024-09-25 00:00:00,CJ.11.6168|126,48,2
2024-09-25 00:00:00,CJ.11.6169|003,38,2
2024-09-25 00:00:00,CJ.11.6169|003,40,3
2024-09-25 00:00:00,CJ.11.6169|003,42,4
2024-09-25 00:00:00,CJ.11.6169|003,44,3
2024-09-25 00:00:00,CJ.11.6169|003,46,3
2024-09-25 00:00:00,CJ.11.6169|003,48,2
2024-09-25 00:00:00,CJ.11.6171|004,38,1
2024-09-25 00:00:00,CJ.11.6171|004,40,2
2024-09-25 00:00:00,CJ.11.6171|004,42,7
2024-09-25 00:00:00,CJ.11.6171|004,44,5
2024-09-25 00:00:00,CJ.11.6171|004,46,1
2024-09-25 00:00:00,CJ.11.6172|004,38,1
2024-09-25 00:00:00,CJ.11.6172|004,40,3
2024-09-25 00:00:00,CJ.11.6172|004,42,6
2024-09-25 00:00:00,CJ.11.6172|004,44,3
2024-09-25 00:00:00,CJ.11.6174|007,38,2
2024-09-25 00:00:00,CJ.11.6174|007,42,4
2024-09-25 00:00:00,CJ.11.6174|007,44,4
2024-09-25 00:00:00,CJ.11.6174|007,46,1
2024-09-25 00:00:00,CJ.11.6174|007,48,1
2024-09-25 00:00:00,CJ.11.6178|004,38,1
2024-09-25 00:00:00,CJ.11.6178|004,40,3
2024-09-25 00:00:00,CJ.11.6178|004,42,4
2024-09-25 00:00:00,CJ.11.6178|004,44,4
2024-09-25 00:00:00,CJ.11.6178|004,46,2
2024-09-25 00:00:00,CJ.11.6178|004,48,2
2024-09-25 00:00:00,CJ.11.6179|007,44,1
2024-09-25 00:00:00,CJ.11.6180|004,38,2
2024-09-25 00:00:00,CJ.11.6180|004,40,5
2024-09-25 00:00:00,CJ.11.6180|004,42,9
2024-09-25 00:00:00,CJ.11.6180|004,44,8
2024-09-25 00:00:00,CJ.11.6180|004,46,6
2024-09-25 00:00:00,CJ.11.6181|126,38,1
2024-09-25 00:00:00,CJ.11.6181|126,40,5
2024-09-25 00:00:00,CJ.11.6181|126,42,7
2024-09-25 00:00:00,CJ.11.6181|126,44,8
2024-09-25 00:00:00,CJ.11.6181|126,46,3
2024-09-25 00:00:00,CJ.11.6181|126,48,3
2024-09-25 00:00:00,CJ.11.6182|004,38,2
2024-09-25 00:00:00,CJ.11.6182|004,40,3
2024-09-25 00:00:00,CJ.11.6182|004,42,6
2024-09-25 00:00:00,CJ.11.6182|004,44,4
2024-09-25 00:00:00,CJ.11.6182|004,46,4
2024-09-25 00:00:00,CJ.11.6182|004,48,2
2024-09-25 00:00:00,CJ.11.6183|148,38,3
2024-09-25 00:00:00,CJ.11.6183|148,40,8
2024-09-25 00:00:00,CJ.11.6183|148,42,10
2024-09-25 00:00:00,CJ.11.6183|148,44,6
2024-09-25 00:00:00,CJ.11.6183|148,46,6
2024-09-25 00:00:00,CJ.11.6183|148,48,4
2024-09-25 00:00:00,CJ.11.6187|003,44,-1
2024-09-25 00:00:00,CJ.11.6188|004,38,2
2024-09-25 00:00:00,CJ.11.6188|004,40,4
2024-09-25 00:00:00,CJ.11.6188|004,42,6
2024-09-25 00:00:00,CJ.11.6188|004,44,5
2024-09-25 00:00:00,CJ.11.6188|004,46,2
2024-09-25 00:00:00,CJ.11.6188|004,48,2
2024-09-25 00:00:00,CJ.11.6193|004,38,1
2024-09-25 00:00:00,CJ.11.6193|004,40,3
2024-09-25 00:00:00,CJ.11.6193|004,42,3
2024-09-25 00:00:00,CJ.11.6193|004,44,4
2024-09-25 00:00:00,CJ.11.6193|004,46,3
2024-09-25 00:00:00,CJ.11.6193|004,48,2
2024-09-25 00:00:00,CJ.11.6198|004,44,-1
2024-09-25 00:00:00,CJ.11.6203|007,38,1
2024-09-25 00:00:00,CJ.11.6203|007,40,3
2024-09-25 00:00:00,CJ.11.6203|007,42,4
2024-09-25 00:00:00,CJ.11.6203|007,44,4
2024-09-25 00:00:00,CJ.11.6203|007,46,3
2024-09-25 00:00:00,CJ.11.6203|007,48,2
2024-09-25 00:00:00,CJ.11.6204|004,38,2
2024-09-25 00:00:00,CJ.11.6204|004,40,3
2024-09-25 00:00:00,CJ.11.6204|004,42,4
2024-09-25 00:00:00,CJ.11.6204|004,44,4
2024-09-25 00:00:00,CJ.11.6204|004,46,2
2024-09-25 00:00:00,CJ.11.6204|004,48,3
2024-09-25 00:00:00,CJ.11.6205|126,40,2
2024-09-25 00:00:00,CJ.11.6205|126,42,3
2024-09-25 00:00:00,CJ.11.6205|126,44,2
2024-09-25 00:00:00,CJ.11.6205|126,46,1
2024-09-25 00:00:00,CJ.11.6205|126,48,1
2024-09-25 00:00:00,CJ.11.6208|004,38,2
2024-09-25 00:00:00,CJ.11.6208|004,40,4
2024-09-25 00:00:00,CJ.11.6208|004,42,6
2024-09-25 00:00:00,CJ.11.6208|004,44,6
2024-09-25 00:00:00,CJ.11.6208|004,46,4
2024-09-25 00:00:00,CJ.11.6208|004,48,2
2024-09-25 00:00:00,CJ.11.6212|148,38,1
2024-09-25 00:00:00,CJ.11.6212|148,40,8
2024-09-25 00:00:00,CJ.11.6212|148,42,8
2024-09-25 00:00:00,CJ.11.6212|148,44,5
2024-09-25 00:00:00,CJ.11.6212|148,46,4
2024-09-25 00:00:00,CJ.11.6212|148,48,2
2024-09-25 00:00:00,CJ.11.6213|148,40,6
2024-09-25 00:00:00,CJ.11.6213|148,42,12
2024-09-25 00:00:00,CJ.11.6213|148,44,4
2024-09-25 00:00:00,CJ.11.6213|148,46,5
2024-09-25 00:00:00,CJ.11.6213|148,48,1
2024-09-25 00:00:00,CJ.11.6214|148,38,3
2024-09-25 00:00:00,CJ.11.6214|148,40,9
2024-09-25 00:00:00,CJ.11.6214|148,42,14
2024-09-25 00:00:00,CJ.11.6214|148,44,8
2024-09-25 00:00:00,CJ.11.6214|148,46,6
2024-09-25 00:00:00,CJ.11.6214|148,48,2
2024-09-25 00:00:00,CJ.11.6217|148,38,2
2024-09-25 00:00:00,CJ.11.6217|148,40,11
2024-09-25 00:00:00,CJ.11.6217|148,42,15
2024-09-25 00:00:00,CJ.11.6217|148,44,8
2024-09-25 00:00:00,CJ.11.6217|148,46,5
2024-09-25 00:00:00,CJ.11.6217|148,48,2
2024-09-25 00:00:00,CJ.13.0016|148,36,1
2024-09-25 00:00:00,CJ.13.0016|148,38,6
2024-09-25 00:00:00,CJ.13.0016|148,40,1
2024-09-25 00:00:00,CJ.13.0021|126,36,1
2024-09-25 00:00:00,CJ.13.0021|126,38,7
2024-09-25 00:00:00,CJ.13.0022|126,36,4
2024-09-25 00:00:00,CJ.13.0022|126,38,2
2024-09-25 00:00:00,CJ.13.0098|007,38,20
2024-09-25 00:00:00,CJ.13.0098|007,40,34
2024-09-25 00:00:00,CJ.13.0098|007,42,15
2024-09-25 00:00:00,CJ.13.0098|007,44,16
2024-09-25 00:00:00,CJ.13.0098|007,46,8
2024-09-25 00:00:00,CJ.13.0102|126,38,3
2024-09-25 00:00:00,CJ.13.0102|126,40,7
2024-09-25 00:00:00,CJ.13.0102|126,42,3
2024-09-25 00:00:00,CJ.13.0102|126,44,4
2024-09-25 00:00:00,CJ.13.0102|126,46,3
2024-09-25 00:00:00,CJ.13.0106|126,40,-1
2024-09-25 00:00:00,CJ.13.0137|004,42,5
2024-09-25 00:00:00,CJ.13.0137|004,44,1
2024-09-25 00:00:00,CJ.13.0137|004,46,4
2024-09-25 00:00:00,CJ.13.0138|004,36,5
2024-09-25 00:00:00,CJ.13.0138|004,38,10
2024-09-25 00:00:00,CJ.13.0140|007,36,1
2024-09-25 00:00:00,CJ.13.0140|007,38,4
2024-09-25 00:00:00,CJ.13.0140|007,40,1
2024-09-25 00:00:00,CJ.13.0140|007,44,-2
2024-09-25 00:00:00,CJ.13.0149|148,38,1
2024-09-25 00:00:00,CJ.13.0149|148,40,3
2024-09-25 00:00:00,CJ.13.0158|007,38,6
2024-09-25 00:00:00,CJ.13.0158|007,40,6
2024-09-25 00:00:00,CJ.13.0158|007,42,10
2024-09-25 00:00:00,CJ.13.0158|007,44,1
2024-09-25 00:00:00,CJ.13.0174|007,38,2
2024-09-25 00:00:00,CJ.13.0174|007,40,16
2024-09-25 00:00:00,CJ.13.0174|007,42,26
2024-09-25 00:00:00,CJ.13.0177|004,38,3
2024-09-25 00:00:00,CJ.13.0178|126,38,4
2024-09-25 00:00:00,CJ.13.0178|126,42,1
2024-09-25 00:00:00,CJ.13.0178|126,44,1
2024-09-25 00:00:00,CJ.13.0179|126,38,1
2024-09-25 00:00:00,CJ.13.0179|126,40,6
2024-09-25 00:00:00,CJ.13.0179|126,42,6
2024-09-25 00:00:00,CJ.13.0179|126,44,1
2024-09-25 00:00:00,CJ.13.0180|004,38,1
2024-09-25 00:00:00,CJ.13.0180|004,40,2
2024-09-25 00:00:00,CJ.13.0180|004,42,1
2024-09-25 00:00:00,CJ.13.0181|126,38,2
2024-09-25 00:00:00,CJ.13.0181|126,42,3
2024-09-25 00:00:00,CJ.13.4784|148,40,1
2024-09-25 00:00:00,CJ.13.4784|148,44,5
2024-09-25 00:00:00,CJ.13.4784|148,46,8
2024-09-25 00:00:00,CJ.13.4785|148,38,5
2024-09-25 00:00:00,CJ.13.4785|148,40,10
2024-09-25 00:00:00,CJ.13.4785|148,42,11
2024-09-25 00:00:00,CJ.13.4785|148,44,9
2024-09-25 00:00:00,CJ.13.4785|148,46,8
2024-09-25 00:00:00,CJ.13.4786|148,38,6
2024-09-25 00:00:00,CJ.13.4786|148,40,6
2024-09-25 00:00:00,CJ.13.4786|148,42,12
2024-09-25 00:00:00,CJ.13.4786|148,44,9
2024-09-25 00:00:00,CJ.13.4786|148,46,4
2024-09-25 00:00:00,CJ.13.4787|148,38,1
2024-09-25 00:00:00,CJ.13.4787|148,40,8
2024-09-25 00:00:00,CJ.13.4787|148,42,5
2024-09-25 00:00:00,CJ.13.4787|148,44,7
2024-09-25 00:00:00,CJ.13.4787|148,46,7
2024-09-25 00:00:00,CJ.13.4791|004,38,3
2024-09-25 00:00:00,CJ.13.4791|004,40,8
2024-09-25 00:00:00,CJ.13.4791|004,42,8
2024-09-25 00:00:00,CJ.13.4791|004,44,6
2024-09-25 00:00:00,CJ.13.4791|004,46,1
2024-09-25 00:00:00,CJ.13.4793|004,38,2
2024-09-25 00:00:00,CJ.13.4793|004,40,4
2024-09-25 00:00:00,CJ.13.4793|004,42,2
2024-09-25 00:00:00,CJ.13.4793|004,44,2
2024-09-25 00:00:00,CJ.13.4801|004,38,2
2024-09-25 00:00:00,CJ.13.4801|004,40,3
2024-09-25 00:00:00,CJ.13.4801|004,42,6
2024-09-25 00:00:00,CJ.13.4801|004,44,1
2024-09-25 00:00:00,CJ.13.4802|126,38,3
2024-09-25 00:00:00,CJ.13.4802|126,40,3
2024-09-25 00:00:00,CJ.13.4802|126,42,6
2024-09-25 00:00:00,CJ.13.4802|126,44,2
2024-09-25 00:00:00,CJ.13.4807|007,38,3
2024-09-25 00:00:00,CJ.13.4807|007,40,4
2024-09-25 00:00:00,CJ.13.4807|007,42,5
2024-09-25 00:00:00,CJ.13.4807|007,44,2
2024-09-25 00:00:00,CJ.13.4807|007,46,2
2024-09-25 00:00:00,CJ.13.4811|126,36,4
2024-09-25 00:00:00,CJ.13.4811|126,38,4
2024-09-25 00:00:00,CJ.13.4811|126,40,6
2024-09-25 00:00:00,CJ.13.4811|126,42,5
2024-09-25 00:00:00,CJ.13.4811|126,44,4
2024-09-25 00:00:00,CJ.13.4811|126,46,2
2024-09-25 00:00:00,CJ.13.4814|004,38,2
2024-09-25 00:00:00,CJ.13.4814|004,40,3
2024-09-25 00:00:00,CJ.13.4814|004,42,4
2024-09-25 00:00:00,CJ.13.4814|004,44,3
2024-09-25 00:00:00,CJ.13.4814|004,46,2
2024-09-25 00:00:00,CJ.13.4815|126,42,1
2024-09-25 00:00:00,CJ.13.4816|004,38,4
2024-09-25 00:00:00,CJ.13.4816|004,40,6
2024-09-25 00:00:00,CJ.13.4816|004,42,9
2024-09-25 00:00:00,CJ.13.4816|004,44,1
2024-09-25 00:00:00,CJ.13.4817|004,40,9
2024-09-25 00:00:00,CJ.13.4817|004,42,12
2024-09-25 00:00:00,CJ.13.4817|004,44,1
2024-09-25 00:00:00,CJ.13.4818|148,38,4
2024-09-25 00:00:00,CJ.13.4818|148,40,8
2024-09-25 00:00:00,CJ.13.4818|148,42,8
2024-09-25 00:00:00,CJ.13.4818|148,44,6
2024-09-25 00:00:00,CJ.13.4818|148,46,4
2024-09-25 00:00:00,CJ.13.4819|148,38,4
2024-09-25 00:00:00,CJ.13.4819|148,40,6
2024-09-25 00:00:00,CJ.13.4819|148,42,6
2024-09-25 00:00:00,CJ.13.4819|148,44,6
2024-09-25 00:00:00,CJ.13.4819|148,46,4
2024-09-25 00:00:00,CJ.13.4820|148,38,5
2024-09-25 00:00:00,CJ.13.4820|148,40,10
2024-09-25 00:00:00,CJ.13.4820|148,42,9
2024-09-25 00:00:00,CJ.13.4820|148,44,9
2024-09-25 00:00:00,CJ.13.4820|148,46,8
2024-09-25 00:00:00,CJ.13.4821|007,38,4
2024-09-25 00:00:00,CJ.13.4821|007,40,10
2024-09-25 00:00:00,CJ.13.4821|007,42,10
2024-09-25 00:00:00,CJ.13.4821|007,44,8
2024-09-25 00:00:00,CJ.13.4821|007,46,3
2024-09-25 00:00:00,CJ.13.4822|148,38,2
2024-09-25 00:00:00,CJ.13.4822|148,40,8
2024-09-25 00:00:00,CJ.13.4822|148,42,6
2024-09-25 00:00:00,CJ.13.4822|148,44,9
2024-09-25 00:00:00,CJ.13.4822|148,46,1
2024-09-25 00:00:00,CJ.13.4824|007,38,4
2024-09-25 00:00:00,CJ.13.4824|007,40,6
2024-09-25 00:00:00,CJ.13.4824|007,42,8
2024-09-25 00:00:00,CJ.13.4824|007,44,4
2024-09-25 00:00:00,CJ.13.4824|007,46,2
2024-09-25 00:00:00,CJ.13.4825|126,38,4
2024-09-25 00:00:00,CJ.13.4825|126,40,6
2024-09-25 00:00:00,CJ.13.4825|126,42,6
2024-09-25 00:00:00,CJ.13.4825|126,44,4
2024-09-25 00:00:00,CJ.13.4825|126,46,2
2024-09-25 00:00:00,CJ.13.4832|004,40,1
2024-09-25 00:00:00,CJ.13.4832|004,42,1
2024-09-25 00:00:00,CJ.13.4832|004,44,1
2024-09-25 00:00:00,CJ.13.4842|007,38,3
2024-09-25 00:00:00,CJ.13.4842|007,40,4
2024-09-25 00:00:00,CJ.13.4842|007,42,5
2024-09-25 00:00:00,CJ.13.4842|007,44,3
2024-09-25 00:00:00,CJ.13.4842|007,46,1
2024-09-25 00:00:00,CJ.13.4843|004,38,4
2024-09-25 00:00:00,CJ.13.4843|004,40,8
2024-09-25 00:00:00,CJ.13.4843|004,42,8
2024-09-25 00:00:00,CJ.13.4843|004,44,4
2024-09-25 00:00:00,CJ.13.4843|004,46,2
2024-09-25 00:00:00,CJ.14.0002|126,38,2
2024-09-25 00:00:00,CJ.14.0002|126,40,2
2024-09-25 00:00:00,CJ.14.0002|126,42,3
2024-09-25 00:00:00,CJ.14.0002|126,44,2
2024-09-25 00:00:00,CJ.14.0002|126,46,1
2024-09-25 00:00:00,CL.09.0138|039,42,0
2024-09-25 00:00:00,CL.09.0164|039,38,1
2024-09-25 00:00:00,CL.09.0164|039,42,1
2024-09-25 00:00:00,CL.09.0729|007,38,8
2024-09-25 00:00:00,CL.09.0729|007,40,5
2024-09-25 00:00:00,CL.09.0729|007,42,4
2024-09-25 00:00:00,CL.09.0729|007,44,6
2024-09-25 00:00:00,CL.09.0729|007,46,6
2024-09-25 00:00:00,CL.09.0729|007,48,3
2024-09-25 00:00:00,CL.09.0729|010,38,1
2024-09-25 00:00:00,CL.09.0729|010,40,2
2024-09-25 00:00:00,CL.09.0729|010,44,2
2024-09-25 00:00:00,CL.09.0729|010,48,1
2024-09-25 00:00:00,CL.09.0729|018,38,5
2024-09-25 00:00:00,CL.09.0729|018,40,7
2024-09-25 00:00:00,CL.09.0729|018,42,8
2024-09-25 00:00:00,CL.09.0729|018,44,8
2024-09-25 00:00:00,CL.09.0729|018,46,8
2024-09-25 00:00:00,CL.09.0729|018,48,5
2024-09-25 00:00:00,CL.09.0729|018,50,2
2024-09-25 00:00:00,CL.09.0729|021,38,4
2024-09-25 00:00:00,CL.09.0729|021,40,1
2024-09-25 00:00:00,CL.09.0729|021,42,4
2024-09-25 00:00:00,CL.09.0729|021,44,8
2024-09-25 00:00:00,CL.09.0729|021,46,5
2024-09-25 00:00:00,CL.09.0729|021,48,1
2024-09-25 00:00:00,CL.09.0734|019,38,0
2024-09-25 00:00:00,CL.09.0734|019,40,0
2024-09-25 00:00:00,CL.09.0734|019,42,0
2024-09-25 00:00:00,CL.09.0734|019,44,0
2024-09-25 00:00:00,CL.09.0734|019,46,0
2024-09-25 00:00:00,CL.09.0734|019,48,0
2024-09-25 00:00:00,CL.09.0734|019,50,0
2024-09-25 00:00:00,CL.09.0734|019,52,0
2024-09-25 00:00:00,CL.09.0734|129,38,0
2024-09-25 00:00:00,CL.09.0734|129,40,0
2024-09-25 00:00:00,CL.09.0734|129,42,0
2024-09-25 00:00:00,CL.09.0734|129,44,0
2024-09-25 00:00:00,CL.09.0734|129,46,0
2024-09-25 00:00:00,CL.09.0734|129,48,0
2024-09-25 00:00:00,CL.09.0734|129,50,0
2024-09-25 00:00:00,CL.09.0734|129,52,0
2024-09-25 00:00:00,CL.09.0734|502,38,0
2024-09-25 00:00:00,CL.09.0734|502,40,0
2024-09-25 00:00:00,CL.09.0734|502,42,0
2024-09-25 00:00:00,CL.09.0734|502,44,0
2024-09-25 00:00:00,CL.09.0734|502,46,0
2024-09-25 00:00:00,CL.09.0734|502,48,0
2024-09-25 00:00:00,CL.09.0734|502,50,0
2024-09-25 00:00:00,CL.09.0734|502,52,0
2024-09-25 00:00:00,CL.14.0038|027,40,3
2024-09-25 00:00:00,CL.32.0017|010,GG,1
2024-09-25 00:00:00,CL.32.0017|010,M,2
2024-09-25 00:00:00,CL.32.0017|046,P,1
2024-09-25 00:00:00,CL.32.0024|010,GG,1
2024-09-25 00:00:00,CL.32.0032|007,M,-2
2024-09-25 00:00:00,CL.32.0032|010,M,0
2024-09-25 00:00:00,CL.32.0039|007,M,1
2024-09-25 00:00:00,CL.32.0040|007,G,1
2024-09-25 00:00:00,CL.32.0040|007,GG,3
2024-09-25 00:00:00,CL.32.0040|007,M,7
2024-09-25 00:00:00,CL.32.0040|007,P,1
2024-09-25 00:00:00,CL.32.0042|007,GG,3
2024-09-25 00:00:00,CL.32.0042|028,G,13
2024-09-25 00:00:00,CL.32.0042|028,GG,10
2024-09-25 00:00:00,CL.32.0042|028,M,13
2024-09-25 00:00:00,CL.32.0042|028,P,11
2024-09-25 00:00:00,CL.32.0042|041,G,15
2024-09-25 00:00:00,CL.32.0042|041,GG,16
2024-09-25 00:00:00,CL.32.0042|041,M,15
2024-09-25 00:00:00,CL.32.0042|041,P,11
2024-09-25 00:00:00,CL.32.0042|043,G,13
2024-09-25 00:00:00,CL.32.0042|043,GG,15
2024-09-25 00:00:00,CL.32.0042|043,M,14
2024-09-25 00:00:00,CL.32.0042|043,P,12
2024-09-25 00:00:00,CL.32.0042|139,G,15
2024-09-25 00:00:00,CL.32.0042|139,GG,7
2024-09-25 00:00:00,CL.32.0042|139,M,16
2024-09-25 00:00:00,CL.32.0042|139,P,9
2024-09-25 00:00:00,CL.32.0044|007,40,1
2024-09-25 00:00:00,CL.32.0044|007,42,5
2024-09-25 00:00:00,CL.32.0044|007,44,4
2024-09-25 00:00:00,CL.32.0044|007,46,4
2024-09-25 00:00:00,CL.32.0044|007,48,2
2024-09-25 00:00:00,CL.32.0046|007,38,2
2024-09-25 00:00:00,CL.32.0046|007,40,3
2024-09-25 00:00:00,CL.32.0046|007,42,4
2024-09-25 00:00:00,CL.32.0046|007,44,3
2024-09-25 00:00:00,CL.32.0046|007,46,1
2024-09-25 00:00:00,CL.32.0046|007,48,1
2024-09-25 00:00:00,CL.32.0046|010,42,1
2024-09-25 00:00:00,CL.32.0046|010,44,1
2024-09-25 00:00:00,CL.32.0046|184,40,2
2024-09-25 00:00:00,CL.32.0046|184,42,6
2024-09-25 00:00:00,CL.32.0046|184,44,6
2024-09-25 00:00:00,CL.32.0046|184,46,3
2024-09-25 00:00:00,CL.32.0047|007,G,4
2024-09-25 00:00:00,CL.32.0047|007,GG,2
2024-09-25 00:00:00,CL.32.0047|007,M,5
2024-09-25 00:00:00,CL.32.0047|007,P,4
2024-09-25 00:00:00,CL.34.0021|021,38,4
2024-09-25 00:00:00,CL.34.0021|021,40,8
2024-09-25 00:00:00,CL.34.0021|021,44,4
2024-09-25 00:00:00,CL.34.0021|021,46,4
2024-09-25 00:00:00,CL.34.0021|021,48,4
2024-09-25 00:00:00,CL.34.2015|001,44,6
2024-09-25 00:00:00,CL.35.0040|001,40,3
2024-09-25 00:00:00,CL.35.0040|001,42,9
2024-09-25 00:00:00,CL.35.0040|001,44,4
2024-09-25 00:00:00,CL.35.0040|007,38,2
2024-09-25 00:00:00,CL.35.0040|007,40,4
2024-09-25 00:00:00,CL.35.0040|007,42,4
2024-09-25 00:00:00,CL.35.0040|007,44,4
2024-09-25 00:00:00,CL.35.0040|007,46,2
2024-09-25 00:00:00,CL.35.0040|007,48,2
2024-09-25 00:00:00,CL.35.0040|007,50,1
2024-09-25 00:00:00,CL.35.0040|007,52,2
2024-09-25 00:00:00,CL.35.0040|007,54,2
2024-09-25 00:00:00,CL.35.0040|021,46,1
2024-09-25 00:00:00,CL.35.0040|027,38,-1
2024-09-25 00:00:00,CL.35.0040|027,44,1
2024-09-25 00:00:00,CL.35.0040|061,40,-1
2024-09-25 00:00:00,CL.35.0040|061,42,1
2024-09-25 00:00:00,CL.35.0040|062,40,2
2024-09-25 00:00:00,CL.35.0040|062,42,8
2024-09-25 00:00:00,CL.35.0040|062,44,3
2024-09-25 00:00:00,CL.35.0040|332,38,4
2024-09-25 00:00:00,CL.35.0040|332,40,4
2024-09-25 00:00:00,CL.35.0040|332,42,6
2024-09-25 00:00:00,CL.35.0040|332,44,7
2024-09-25 00:00:00,CL.35.0040|332,46,4
2024-09-25 00:00:00,CL.35.0040|332,48,2
2024-09-25 00:00:00,CL.35.0040|332,50,2
2024-09-25 00:00:00,CL.35.0040|332,52,2
2024-09-25 00:00:00,CL.35.0040|520,42,1
2024-09-25 00:00:00,CL.35.0042|007,38,4
2024-09-25 00:00:00,CL.35.0048|005,38,4
2024-09-25 00:00:00,CL.35.0048|005,40,14
2024-09-25 00:00:00,CL.35.0048|005,42,17
2024-09-25 00:00:00,CL.35.0048|005,44,11
2024-09-25 00:00:00,CL.35.0048|005,46,7
2024-09-25 00:00:00,CL.35.0048|005,48,4
2024-09-25 00:00:00,CL.35.0048|007,38,4
2024-09-25 00:00:00,CL.35.0048|007,40,14
2024-09-25 00:00:00,CL.35.0048|007,42,16
2024-09-25 00:00:00,CL.35.0048|007,44,9
2024-09-25 00:00:00,CL.35.0048|007,46,6
2024-09-25 00:00:00,CL.35.0048|010,38,2
2024-09-25 00:00:00,CL.35.0048|010,40,12
2024-09-25 00:00:00,CL.35.0048|010,42,7
2024-09-25 00:00:00,CL.35.0048|010,44,8
2024-09-25 00:00:00,CL.35.0048|010,46,3
2024-09-25 00:00:00,CL.35.0048|010,48,2
2024-09-25 00:00:00,CL.35.0048|021,38,2
2024-09-25 00:00:00,CL.35.0048|021,40,1
2024-09-25 00:00:00,CL.35.0048|021,42,4
2024-09-25 00:00:00,CL.35.0048|021,44,3
2024-09-25 00:00:00,CL.35.0048|021,46,2
2024-09-25 00:00:00,CL.35.0048|027,38,2
2024-09-25 00:00:00,CL.35.0048|027,40,5
2024-09-25 00:00:00,CL.35.0048|027,42,6
2024-09-25 00:00:00,CL.35.0048|027,44,4
2024-09-25 00:00:00,CL.35.0048|027,46,3
2024-09-25 00:00:00,CL.35.0048|027,48,2
2024-09-25 00:00:00,CL.35.0048|028,38,2
2024-09-25 00:00:00,CL.35.0048|028,40,6
2024-09-25 00:00:00,CL.35.0048|028,42,2
2024-09-25 00:00:00,CL.35.0048|028,44,4
2024-09-25 00:00:00,CL.35.0048|028,46,5
2024-09-25 00:00:00,CL.35.0048|046,38,2
2024-09-25 00:00:00,CL.35.0048|046,40,6
2024-09-25 00:00:00,CL.35.0048|046,42,10
2024-09-25 00:00:00,CL.35.0048|046,44,8
2024-09-25 00:00:00,CL.35.0048|046,46,7
2024-09-25 00:00:00,CL.35.0048|046,48,2
2024-09-25 00:00:00,CL.35.0048|184,38,10
2024-09-25 00:00:00,CL.35.0048|184,40,15
2024-09-25 00:00:00,CL.35.0048|184,42,16
2024-09-25 00:00:00,CL.35.0048|184,44,13
2024-09-25 00:00:00,CL.35.0048|184,46,12
2024-09-25 00:00:00,CL.35.0048|184,48,6
2024-09-25 00:00:00,CL.35.0065|003,46,5
2024-09-25 00:00:00,CL.35.0065|003,48,1
